,id,name,href,company,gbfs_href,location.latitude,location.longitude,location.city,location.country,system,source,ebikes,license.name,license.url,scooters,instances
772,wolf-ride-bike-share,Wolf Ride Bike Share (Stony Brook University),/v2/networks/wolf-ride-bike-share,['Stony Brook University'],https://sbu.publicbikesystem.net/customer/gbfs/v2/gbfs.json,40.9124,-73.1249,Stony Brook,US,,,,,,,
773,wrm-wroclaw,WRM,/v2/networks/wrm-wroclaw,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pl/gbfs.json,51.1093,17.0372,Wrocław,PL,Nextbike,,,,,,
774,wupsi,wupsiRad Leverkusen,/v2/networks/wupsi,['Nextbike GmbH'],,51.0732,7.00814,Leverkusen,DE,Nextbike,,,,,,
775,xian-public-bicycle,Xi'an Public Bicycle,/v2/networks/xian-public-bicycle,['西安城市公共自行车服务管理有'],,34.2688,108.9458,西安 (Xi'an),CN,,,,,,,
776,yelo-velo,Yélo Vélo,/v2/networks/yelo-velo,"[""Communauté d'Agglomération de La Rochelle""]",,46.1591,-1.1509,La Rochelle,FR,,,,Licence Ouverte,https://www.etalab.gouv.fr/licence-ouverte-open-licence/,,
777,youbike-chiayi-city,YouBike,/v2/networks/youbike-chiayi-city,"['YouBike Co., Ltd.']",,23.4797,120.4397,台灣 Chiayi City,TW,YouBike,,,,,,
778,youbike-hsinchu-city,YouBike,/v2/networks/youbike-hsinchu-city,"['YouBike Co., Ltd.']",,24.8018,120.9714,新竹市 Hsinchu City,TW,YouBike,,,,,,
779,youbike-hsinchu-county,YouBike,/v2/networks/youbike-hsinchu-county,"['YouBike Co., Ltd.']",,24.8269,121.0129,新竹縣 Hsinchu County,TW,YouBike,,,,,,
780,youbike-hsinchu-science-park,YouBike,/v2/networks/youbike-hsinchu-science-park,"['YouBike Co., Ltd.']",,24.7818,121.005,新竹科學工業園區 Hsinchu Science Park,TW,YouBike,,,,,,
781,youbike-kaohsiung-city,YouBike,/v2/networks/youbike-kaohsiung-city,"['YouBike Co., Ltd.']",,22.6314,120.3018,高雄市 Kaohsiung City,TW,YouBike,,,,,,
782,youbike-miaoli-county,YouBike,/v2/networks/youbike-miaoli-county,"['YouBike Co., Ltd.']",,24.5648,120.8185,台灣 Miaoli County,TW,YouBike,,,,,,
783,youbike-new-taipei,YouBike,/v2/networks/youbike-new-taipei,"['YouBike Co., Ltd.']",,25.0169826,121.4627868,新北市 New Taipei,TW,YouBike,,,,,,
784,youbike-pingtung-county,YouBike,/v2/networks/youbike-pingtung-county,"['YouBike Co., Ltd.']",,22.683,120.4879,屏東縣 Pingtung County,TW,YouBike,,,,,,
785,youbike-putian-city,YouBike,/v2/networks/youbike-putian-city,"['YouBike Co., Ltd.']",,25.4504,119.0126,莆田市 (Putian City),CN,YouBike,,,,,,
786,youbike-taichung,YouBike,/v2/networks/youbike-taichung,"['YouBike Co., Ltd.']",,24.1477358,120.6736482,臺中市 Taichung City,TW,YouBike,,,,,,
787,youbike-tainan-city,YouBike,/v2/networks/youbike-tainan-city,"['YouBike Co., Ltd.']",,22.9923,120.185,臺南市 Tainan City,TW,YouBike,,,,,,
788,youbike-taipei,YouBike,/v2/networks/youbike-taipei,"['YouBike Co., Ltd.']",,25.0329636,121.5654268,台北市 Taipei City,TW,YouBike,,,,,,
789,youbike-taoyuan,YouBike,/v2/networks/youbike-taoyuan,"['YouBike Co., Ltd.']",,24.9936281,121.3009798,桃園市 Taoyuan City,TW,YouBike,,,,,,
790,yoy-san-luis-potosi,YOY - San Luis Potosi,/v2/networks/yoy-san-luis-potosi,['Nextbike GmbH'],,22.438,-100.514,San Luis Potosi,MX,,,,,,,
791,yoy-san-luis-potosi-cancun,YOY - San Luis Potosi,/v2/networks/yoy-san-luis-potosi-cancun,['Nextbike GmbH'],,21.1675,-86.8498,Cancún,MX,,,,,,,
792,yverdon-les-bains,Donkey Republic Yverdon-les-Bains,/v2/networks/yverdon-les-bains,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_yverdon-les-bains/gbfs.json,46.7788,6.6414,Yverdon-les-Bains,CH,,,,,,,
793,zebullo,ZébullO,/v2/networks/zebullo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/zebullo/gbfs.json,49.2628,4.0347,Reims,FR,Ecovelo,,True,,,,
794,zena-by-bike,Zena By Bike,/v2/networks/zena-by-bike,['Bicincitta Italia S.r.l.'],,44.40430089372731,8.92908986230462,Genova,IT,Weelo,,,,,,
